transaction_id,timestamp,account_id,merchant,category,amount,country,channel
T000566,2025-04-26 11:13:00,A0002,Starbucks,Food,232.63,US,mobile
T002111,2025-01-15 15:53:00,A0198,Amazon,Retail,79.29,US,atm
T003133,2025-05-15 14:15:00,A0164,Netflix,Subscription,210.71,MX,mobile
T000770,2025-05-22 09:04:00,A0154,Costco,Retail,66.24,US,atm
T002780,2025-05-04 21:58:00,A0194,BestBuy,Electronics,30.81,US,in_store
T000596,2025-01-14 07:41:00,A0143,Starbucks,Food,204.7,US,mobile
T004203,2025-05-16 09:44:00,A0101,Amazon,Retail,49.96,US,online
T004989,2025-01-03 10:00:00,A0008,Walmart,Retail,41.62,US,in_store
T004860,2025-03-12 18:59:00,A0167,Costco,Retail,8.28,GB,online
T000347,2025-05-31 18:42:00,A0195,Costco,Retail,90.72,US,atm
T003644,2025-01-31 09:03:00,A0152,BestBuy,Electronics,98.72,US,in_store
T000430,2025-05-17 13:13:00,A0017,Apple,Electronics,330.81,US,atm
T004986,2025-04-12 15:15:00,A0045,Apple,Electronics,205.09,US,in_store
T000970,2025-01-27 18:03:00,A0012,Costco,Retail,74.48,US,mobile
T001342,2025-03-04 16:05:00,A0194,Amazon,Retail,59.33,US,atm
T002785,2025-05-18 16:51:00,A0158,Shell,Fuel,281.06,US,mobile
T002614,2025-02-02 21:58:00,A0041,Amazon,Retail,341.09,US,in_store
T001350,2025-05-10 08:27:00,A0061,BestBuy,Electronics,189.49,US,in_store
T004745,2025-01-28 08:07:00,A0012,Netflix,Subscription,311.64,US,atm
T001110,2025-04-16 19:20:00,A0153,Target,Retail,193.95,DE,in_store
T004171,2025-05-16 12:05:00,A0002,Walmart,Retail,353.45,US,online
T003066,2025-03-28 14:51:00,A0095,Delta Airlines,Travel,57.11,MX,in_store
T002153,2025-01-03 21:55:00,A0006,Amazon,Retail,135.95,US,atm
T002404,2025-04-11 21:33:00,A0136,Delta Airlines,Travel,246.92,US,in_store
T004504,2025-02-04 15:21:00,A0024,Shell,Fuel,195.55,US,online
T004719,2025-02-13 19:07:00,A0058,Amazon,Retail,355.75,US,in_store
T002458,2025-01-04 14:50:00,A0110,Costco,Retail,30.79,US,atm
T003972,2025-02-23 09:30:00,A0098,Costco,Retail,286.87,US,mobile
T003099,2025-03-23 16:02:00,A0040,Delta Airlines,Travel,313.87,US,mobile
T001817,2025-05-02 15:46:00,A0104,Delta Airlines,Travel,305.43,US,mobile
T001471,2025-05-11 13:41:00,A0016,Amazon,Retail,125.19,US,atm
T004349,2025-04-01 13:51:00,A0161,Starbucks,Food,92.12,US,mobile
T000891,2025-05-23 17:04:00,A0084,Uber,Travel,215.43,US,mobile
T001837,2025-05-02 10:10:00,A0189,Amazon,Retail,314.43,US,online
T002904,2025-01-03 09:55:00,A0016,Apple,Electronics,305.02,US,online
T001180,2025-01-26 09:41:00,A0188,Netflix,Subscription,137.17,US,online
T002174,2025-01-20 09:23:00,A0063,Walmart,Retail,65.83,US,online
T004332,2025-02-09 07:26:00,A0088,Uber,Travel,275.35,US,online
T001420,2025-05-23 14:51:00,A0002,Netflix,Subscription,53.6,US,in_store
T000230,2025-04-08 15:33:00,A0200,Apple,Electronics,386.68,US,in_store
T000973,2025-01-26 10:47:00,A0059,Apple,Electronics,348.61,US,in_store
T002321,2025-02-26 09:51:00,A0196,Apple,Electronics,85.24,US,online
T003649,2025-03-17 17:20:00,A0127,Uber,Travel,325.47,US,in_store
T002840,2025-01-05 08:44:00,A0001,Costco,Retail,157.45,US,mobile
T003203,2025-02-28 19:23:00,A0121,Marriott,Travel,89.86,DE,in_store
T000510,2025-01-23 20:45:00,A0163,Marriott,Travel,257.45,US,mobile
T002165,2025-04-17 09:23:00,A0160,Uber,Travel,80.85,US,online
T001233,2025-02-23 16:32:00,A0111,Netflix,Subscription,354.15,US,atm
T000228,2025-03-14 19:47:00,A0157,Target,Retail,97.43,US,atm
T000518,2025-03-14 11:15:00,A0170,Walmart,Retail,24.61,US,mobile
T002119,2025-02-06 16:15:00,A0040,Delta Airlines,Travel,269.07,US,atm
T003898,2025-04-10 16:18:00,A0110,Costco,Retail,230.23,US,in_store
T002838,2025-05-13 20:32:00,A0045,Amazon,Retail,286.12,US,in_store
T003914,2025-02-12 19:41:00,A0038,Costco,Retail,238.86,US,mobile
T000160,2025-04-04 18:08:00,A0149,Walmart,Retail,364.3,US,mobile
T003436,2025-04-07 16:14:00,A0072,Walmart,Retail,345.9,US,in_store
T000574,2025-05-10 09:07:00,A0151,Netflix,Subscription,285.89,US,mobile
T002178,2025-01-24 18:05:00,A0048,Amazon,Retail,176.02,US,in_store
T002721,2025-05-23 07:49:00,A0012,Walmart,Retail,319.92,US,online
T000322,2025-05-18 19:42:00,A0194,Shell,Fuel,305.93,US,online
T003764,2025-05-22 16:57:00,A0100,Shell,Fuel,93.44,US,mobile
T000525,2025-01-16 20:24:00,A0142,Costco,Retail,170.36,US,mobile
T001197,2025-05-27 18:00:00,A0077,Target,Retail,138.9,US,in_store
T004107,2025-01-09 12:01:00,A0138,BestBuy,Electronics,317.23,US,online
T000018,2025-04-30 15:16:00,A0153,Costco,Retail,345.01,US,online
T004604,2025-05-06 21:06:00,A0196,Walmart,Retail,172.87,US,mobile
T002288,2025-01-31 07:10:00,A0036,Walmart,Retail,230.32,US,in_store
T000383,2025-01-20 12:16:00,A0124,Shell,Fuel,289.76,US,in_store
T005100,2025-05-03 03:00:00,A0128,Amazon,Retail,303.14,RU,online
T001464,2025-05-03 11:18:00,A0112,Target,Retail,37.63,US,in_store
T002496,2025-04-20 14:54:00,A0012,Shell,Fuel,60.19,US,online
T004299,2025-01-24 15:41:00,A0109,Marriott,Travel,166.3,US,online
T000598,2025-02-27 15:41:00,A0130,Apple,Electronics,164.29,US,online
T000482,2025-02-14 07:25:00,A0067,Target,Retail,224.6,US,in_store
T000106,2025-05-29 12:30:00,A0170,Costco,Retail,214.71,US,atm
T000670,2025-04-07 12:37:00,A0097,Marriott,Travel,359.8,US,atm
T000854,2025-04-20 20:35:00,A0195,Walmart,Retail,120.67,US,online
T001897,2025-03-28 21:45:00,A0002,Delta Airlines,Travel,106.85,US,mobile
T002797,2025-03-09 09:00:00,A0112,Uber,Travel,129.33,US,mobile
T000738,2025-01-14 07:49:00,A0141,Apple,Electronics,211.97,US,online
T004998,2025-05-27 12:45:00,A0125,Marriott,Travel,232.68,US,online
T003256,2025-02-04 21:54:00,A0109,Costco,Retail,349.58,US,atm
T001128,2025-03-14 21:56:00,A0111,Uber,Travel,247.11,GB,atm
T001447,2025-05-16 17:38:00,A0063,Amazon,Retail,244.91,US,in_store
T004716,2025-02-11 10:13:00,A0187,Amazon,Retail,319.61,US,online
T002430,2025-01-09 19:53:00,A0031,Marriott,Travel,130.24,US,mobile
T002633,2025-05-04 09:58:00,A0185,Netflix,Subscription,158.69,US,in_store
T002447,2025-03-15 11:15:00,A0149,Delta Airlines,Travel,343.18,US,mobile
T004611,2025-02-09 07:54:00,A0173,Walmart,Retail,61.71,US,online
T004154,2025-05-07 15:39:00,A0144,Amazon,Retail,355.39,MX,atm
T003357,2025-04-02 11:36:00,A0042,Starbucks,Food,11.79,US,atm
T000014,2025-05-08 13:56:00,A0055,Marriott,Travel,186.25,US,in_store
T001085,2025-05-08 10:42:00,A0148,BestBuy,Electronics,375.55,US,mobile
T001445,2025-05-08 15:43:00,A0123,Marriott,Travel,355.79,US,online
T001637,2025-05-09 13:32:00,A0102,Netflix,Subscription,26.0,US,atm
T004464,2025-03-05 17:57:00,A0018,Apple,Electronics,292.81,MX,atm
T001008,2025-04-06 14:34:00,A0038,Starbucks,Food,215.79,US,online
T000677,2025-02-07 07:10:00,A0147,Uber,Travel,369.37,US,mobile
T004587,2025-03-22 16:35:00,A0015,Marriott,Travel,157.24,US,mobile
T000088,2025-01-13 11:24:00,A0047,Netflix,Subscription,88.61,US,atm
T000897,2025-05-07 17:42:00,A0084,Amazon,Retail,40.76,US,online
T000803,2025-04-16 13:23:00,A0029,Netflix,Subscription,80.24,US,online
T003866,2025-02-25 13:52:00,A0003,Delta Airlines,Travel,108.59,US,online
T004899,2025-03-10 17:40:00,A0057,Netflix,Subscription,326.24,CA,atm
T004859,2025-05-09 17:13:00,A0031,Amazon,Retail,328.4,US,in_store
T002697,2025-02-23 09:07:00,A0030,Marriott,Travel,369.98,US,mobile
T002450,2025-01-11 10:15:00,A0034,BestBuy,Electronics,23.39,US,mobile
T003631,2025-04-14 07:18:00,A0153,Target,Retail,320.49,US,in_store
T003950,2025-01-25 17:37:00,A0108,Amazon,Retail,46.97,US,in_store
T000155,2025-01-28 10:24:00,A0124,Delta Airlines,Travel,146.79,US,atm
T004550,2025-02-05 09:23:00,A0098,Uber,Travel,239.59,US,in_store
T000847,2025-05-07 10:13:00,A0156,Delta Airlines,Travel,265.49,US,mobile
T000652,2025-01-26 10:46:00,A0065,Delta Airlines,Travel,197.44,US,atm
T001482,2025-01-18 14:26:00,A0112,Costco,Retail,372.88,US,online
T005022,2025-03-14 02:06:00,A0144,Marriott,Travel,538.38,US,online
T000509,2025-02-06 12:47:00,A0128,Walmart,Retail,99.01,US,in_store
T000222,2025-03-26 20:08:00,A0165,Marriott,Travel,282.62,DE,online
T004457,2025-03-07 16:27:00,A0103,Target,Retail,122.91,US,online
T002560,2025-05-27 16:40:00,A0104,Apple,Electronics,307.82,US,mobile
T003873,2025-04-18 20:30:00,A0122,Marriott,Travel,321.04,US,atm
T001734,2025-01-15 19:06:00,A0110,Costco,Retail,158.3,CA,atm
T000633,2025-03-30 14:15:00,A0030,Marriott,Travel,247.41,US,in_store
T001402,2025-02-23 20:46:00,A0040,Shell,Fuel,281.66,US,in_store
T002922,2025-01-03 10:10:00,A0084,Marriott,Travel,142.44,US,online
T000021,2025-01-28 20:40:00,A0130,Uber,Travel,337.46,US,in_store
T001785,2025-02-05 16:24:00,A0063,Shell,Fuel,270.97,US,mobile
T004866,2025-05-21 21:16:00,A0185,Marriott,Travel,192.4,US,online
T002566,2025-05-25 15:03:00,A0104,Apple,Electronics,250.78,US,mobile
T005085,2025-04-17 21:02:00,A0132,Apple,Electronics,228.4,US,online
T000138,2025-03-12 19:50:00,A0018,Apple,Electronics,139.25,US,atm
T002563,2025-05-26 10:09:00,A0164,Netflix,Subscription,228.31,US,online
T000763,2025-03-04 07:02:00,A0102,Delta Airlines,Travel,314.47,US,in_store
T000819,2025-04-08 15:43:00,A0023,Delta Airlines,Travel,349.72,US,in_store
T000099,2025-05-18 19:30:00,A0158,Target,Retail,177.05,GB,atm
T000884,2025-04-02 11:21:00,A0158,Shell,Fuel,286.59,US,online
T002407,2025-04-29 21:56:00,A0107,Delta Airlines,Travel,230.9,US,in_store
T003042,2025-01-08 15:43:00,A0049,BestBuy,Electronics,315.33,US,atm
T004761,2025-05-07 11:24:00,A0002,Walmart,Retail,297.49,MX,in_store
T004568,2025-02-16 19:44:00,A0055,Netflix,Subscription,73.93,US,in_store
T002700,2025-01-09 14:08:00,A0031,BestBuy,Electronics,140.46,MX,mobile
T005038,2025-04-17 10:10:00,A0036,Target,Retail,855.21,US,online
T002257,2025-05-07 17:34:00,A0038,Apple,Electronics,147.33,US,online
T000171,2025-04-15 11:02:00,A0126,BestBuy,Electronics,151.36,US,mobile
T003671,2025-05-03 10:50:00,A0037,Marriott,Travel,57.64,US,mobile
T001070,2025-04-07 16:43:00,A0152,Netflix,Subscription,307.76,US,atm
T004876,2025-03-04 13:46:00,A0155,Marriott,Travel,143.04,US,online
T002059,2025-01-11 12:41:00,A0101,Target,Retail,341.63,US,online
T002557,2025-01-27 17:23:00,A0014,Target,Retail,277.99,US,online
T003057,2025-03-26 19:16:00,A0077,Uber,Travel,299.4,US,atm
T001334,2025-01-28 12:20:00,A0055,Starbucks,Food,10.92,US,atm
T004712,2025-03-22 19:22:00,A0149,Walmart,Retail,227.91,US,in_store
T003049,2025-01-09 07:26:00,A0085,Shell,Fuel,144.44,US,in_store
T002018,2025-05-19 13:48:00,A0012,Delta Airlines,Travel,290.4,US,in_store
T001754,2025-02-27 16:32:00,A0020,Delta Airlines,Travel,253.98,GB,mobile
T004600,2025-02-26 07:49:00,A0137,Apple,Electronics,243.45,US,atm
T003029,2025-01-18 12:05:00,A0045,Apple,Electronics,391.05,US,online
T001007,2025-02-17 10:35:00,A0095,BestBuy,Electronics,18.7,US,atm
T001050,2025-04-19 10:32:00,A0098,Shell,Fuel,165.99,GB,atm
T003292,2025-01-14 09:52:00,A0105,Shell,Fuel,305.03,US,in_store
T001598,2025-03-29 12:30:00,A0031,Delta Airlines,Travel,242.0,US,in_store
T003219,2025-05-28 07:34:00,A0059,Shell,Fuel,333.9,US,atm
T004955,2025-03-03 18:13:00,A0029,Starbucks,Food,14.06,US,atm
T003244,2025-03-03 19:39:00,A0091,Amazon,Retail,283.2,US,atm
T001003,2025-03-19 16:08:00,A0118,Uber,Travel,72.84,US,in_store
T002073,2025-03-17 16:36:00,A0027,Walmart,Retail,132.92,US,mobile
T003711,2025-04-12 19:07:00,A0052,Amazon,Retail,336.57,US,in_store
T003651,2025-02-27 15:05:00,A0085,Walmart,Retail,225.19,US,online
T001851,2025-01-08 16:57:00,A0095,BestBuy,Electronics,65.51,DE,in_store
T000483,2025-04-29 08:51:00,A0025,Starbucks,Food,52.97,US,in_store
T004966,2025-01-13 15:26:00,A0168,Shell,Fuel,103.61,US,atm
T000041,2025-05-11 08:54:00,A0015,Starbucks,Food,32.07,US,in_store
T005010,2025-01-24 21:00:00,A0184,Apple,Electronics,5000,US,online
T000237,2025-01-02 21:05:00,A0115,Amazon,Retail,106.09,US,mobile
T002106,2025-01-11 12:03:00,A0104,Target,Retail,325.31,US,online
T004182,2025-04-28 13:49:00,A0019,Walmart,Retail,275.26,US,online
T001963,2025-02-19 16:51:00,A0200,Marriott,Travel,247.69,US,online
T000530,2025-03-08 12:58:00,A0153,BestBuy,Electronics,366.1,US,online
T002541,2025-01-19 19:07:00,A0080,Costco,Retail,257.52,US,atm
T003519,2025-01-25 11:14:00,A0189,Target,Retail,204.55,US,atm
T001193,2025-05-19 11:13:00,A0134,Walmart,Retail,207.11,US,atm
T003645,2025-02-04 07:38:00,A0094,Uber,Travel,138.89,US,in_store
T002779,2025-01-08 19:36:00,A0071,Apple,Electronics,163.82,US,mobile
T002827,2025-03-07 11:58:00,A0072,Marriott,Travel,382.43,US,atm
T004219,2025-03-13 21:46:00,A0035,Amazon,Retail,227.15,MX,in_store
T004741,2025-03-04 18:10:00,A0179,Starbucks,Food,265.96,US,online
T001346,2025-03-04 10:34:00,A0088,Amazon,Retail,363.12,US,in_store
T003470,2025-01-03 12:06:00,A0091,Uber,Travel,87.9,DE,in_store
T000873,2025-02-09 10:21:00,A0129,Target,Retail,294.31,US,atm
T001895,2025-04-26 15:23:00,A0155,Target,Retail,286.25,US,atm
T001439,2025-04-07 16:47:00,A0037,Uber,Travel,25.88,CA,atm
T003149,2025-01-22 15:21:00,A0192,Marriott,Travel,50.05,US,mobile
T002120,2025-03-11 13:44:00,A0053,Amazon,Retail,169.28,US,mobile
T001042,2025-01-09 19:42:00,A0028,Costco,Retail,239.3,US,online
T000934,2025-05-25 19:11:00,A0169,Walmart,Retail,279.78,US,atm
T000044,2025-03-09 13:08:00,A0062,Marriott,Travel,259.97,US,atm
T003300,2025-01-10 09:06:00,A0098,Walmart,Retail,232.11,US,atm
T000804,2025-03-20 09:22:00,A0198,Delta Airlines,Travel,329.53,US,in_store
T002099,2025-02-14 10:40:00,A0018,Delta Airlines,Travel,201.79,US,in_store
T001102,2025-02-01 15:55:00,A0176,Shell,Fuel,343.77,US,online
T002994,2025-05-08 07:07:00,A0175,Target,Retail,81.63,US,online
T002175,2025-01-03 18:00:00,A0020,BestBuy,Electronics,323.76,US,online
T001808,2025-01-04 18:53:00,A0006,Costco,Retail,243.92,US,online
T004543,2025-03-29 20:19:00,A0051,Delta Airlines,Travel,359.21,US,mobile
T002644,2025-03-10 20:09:00,A0005,BestBuy,Electronics,346.38,US,atm
T002789,2025-03-05 18:59:00,A0093,Apple,Electronics,356.22,US,atm
T002204,2025-05-23 12:36:00,A0072,Netflix,Subscription,280.84,US,atm
T003119,2025-01-22 09:51:00,A0139,Delta Airlines,Travel,57.86,US,atm
T000840,2025-01-24 11:20:00,A0117,BestBuy,Electronics,261.19,US,in_store
T002162,2025-01-22 21:23:00,A0087,Walmart,Retail,75.01,US,atm
T001864,2025-03-11 21:12:00,A0049,Starbucks,Food,391.81,US,mobile
T000147,2025-05-05 20:34:00,A0161,Amazon,Retail,248.9,US,atm
T002032,2025-05-05 19:35:00,A0088,Target,Retail,266.98,US,atm
T000168,2025-04-15 08:08:00,A0167,Amazon,Retail,378.77,US,mobile
T004113,2025-04-01 07:43:00,A0029,Starbucks,Food,277.21,US,online
T001751,2025-02-08 21:37:00,A0075,Amazon,Retail,46.96,US,atm
T003354,2025-02-07 09:15:00,A0078,Netflix,Subscription,346.32,US,atm
T000123,2025-05-26 21:18:00,A0153,Target,Retail,54.12,US,atm
T004545,2025-05-13 20:43:00,A0058,Marriott,Travel,21.99,US,online
T003938,2025-01-28 12:34:00,A0154,Netflix,Subscription,129.55,US,online
T003484,2025-04-06 08:50:00,A0189,Delta Airlines,Travel,159.76,US,in_store
T001657,2025-05-20 21:58:00,A0071,Target,Retail,395.0,US,in_store
T003088,2025-01-03 14:54:00,A0094,Apple,Electronics,61.09,US,atm
T003288,2025-01-28 10:34:00,A0024,Apple,Electronics,228.72,MX,mobile
T002573,2025-04-08 16:24:00,A0141,Netflix,Subscription,165.74,US,in_store
T003759,2025-01-08 17:54:00,A0030,Netflix,Subscription,296.6,US,online
T003107,2025-01-27 09:11:00,A0127,Starbucks,Food,362.6,US,atm
T000271,2025-05-22 11:08:00,A0163,Marriott,Travel,124.62,US,online
T004999,2025-02-16 16:22:00,A0079,Uber,Travel,117.61,MX,mobile
T002005,2025-01-13 14:28:00,A0098,Apple,Electronics,83.46,DE,mobile
T000048,2025-05-22 11:59:00,A0171,Marriott,Travel,45.92,US,atm
T003189,2025-04-19 19:11:00,A0081,Starbucks,Food,375.88,US,online
T002069,2025-02-10 09:20:00,A0093,Amazon,Retail,49.03,US,atm
T002841,2025-01-12 21:01:00,A0030,Costco,Retail,337.3,US,mobile
T003928,2025-05-20 13:00:00,A0134,Apple,Electronics,31.34,US,mobile
T000037,2025-05-05 14:13:00,A0105,Apple,Electronics,361.46,US,mobile
T001827,2025-05-14 17:13:00,A0075,Delta Airlines,Travel,381.04,US,atm
T002051,2025-03-16 10:33:00,A0195,Walmart,Retail,39.99,GB,atm
T001685,2025-05-03 11:18:00,A0122,Marriott,Travel,44.51,US,mobile
T002041,2025-03-17 13:57:00,A0103,Costco,Retail,388.94,US,mobile
T001018,2025-03-30 12:19:00,A0073,Target,Retail,350.35,US,in_store
T000849,2025-05-23 20:52:00,A0159,Shell,Fuel,24.32,US,online
T003017,2025-04-24 19:16:00,A0084,Starbucks,Food,62.33,US,in_store
T002867,2025-01-14 19:45:00,A0116,Uber,Travel,289.8,US,atm
T000420,2025-01-09 14:16:00,A0077,Netflix,Subscription,345.57,US,mobile
T002754,2025-05-17 09:10:00,A0078,Walmart,Retail,183.26,US,in_store
T001219,2025-04-22 09:26:00,A0088,Amazon,Retail,344.56,US,mobile
T005042,2025-04-17 03:02:00,A0030,Walmart,Retail,698.79,US,online
T002410,2025-01-01 13:03:00,A0102,Walmart,Retail,321.94,US,mobile
T004398,2025-01-25 19:19:00,A0077,Delta Airlines,Travel,313.4,US,in_store
T002451,2025-02-25 11:07:00,A0035,Delta Airlines,Travel,6.11,US,online
T003841,2025-05-27 15:40:00,A0071,Marriott,Travel,147.41,US,mobile
T001039,2025-03-19 07:47:00,A0045,Walmart,Retail,92.83,US,in_store
T004268,2025-05-12 19:04:00,A0078,Marriott,Travel,167.45,CA,in_store
T002016,2025-05-08 10:19:00,A0008,Apple,Electronics,252.0,US,atm
T000769,2025-05-26 09:34:00,A0049,Netflix,Subscription,132.85,US,atm
T000522,2025-05-20 13:11:00,A0024,Netflix,Subscription,354.77,US,in_store
T000450,2025-05-01 19:04:00,A0196,Amazon,Retail,237.01,US,atm
T002335,2025-02-10 09:14:00,A0123,Delta Airlines,Travel,259.78,US,in_store
T003563,2025-02-14 21:26:00,A0163,Shell,Fuel,270.64,US,atm
T004629,2025-01-09 16:35:00,A0125,Apple,Electronics,320.86,US,online
T001635,2025-02-17 11:01:00,A0118,Target,Retail,266.44,US,atm
T002945,2025-02-05 09:46:00,A0132,Target,Retail,69.19,US,in_store
T000980,2025-03-13 07:46:00,A0119,Apple,Electronics,295.79,US,in_store
T000747,2025-05-21 12:12:00,A0002,Apple,Electronics,353.45,US,mobile
T002457,2025-04-16 08:56:00,A0053,Uber,Travel,60.58,US,in_store
T000656,2025-03-05 19:14:00,A0081,BestBuy,Electronics,297.23,US,atm
T000491,2025-02-05 13:12:00,A0099,Marriott,Travel,354.44,US,in_store
T004393,2025-02-05 08:58:00,A0141,Starbucks,Food,157.58,US,atm
T002220,2025-01-09 17:18:00,A0157,Netflix,Subscription,228.42,US,online
T002866,2025-02-15 09:09:00,A0069,Delta Airlines,Travel,377.49,US,online
T002608,2025-01-01 13:34:00,A0196,Starbucks,Food,38.32,US,in_store
T004508,2025-03-05 14:26:00,A0083,Uber,Travel,388.4,US,atm
T001970,2025-03-20 15:19:00,A0055,Netflix,Subscription,307.74,US,online
T000248,2025-04-02 20:49:00,A0074,Amazon,Retail,346.99,US,atm
T003472,2025-04-29 17:08:00,A0125,Uber,Travel,189.12,US,atm
T003770,2025-01-09 12:08:00,A0113,Marriott,Travel,41.98,US,in_store
T001773,2025-03-24 13:20:00,A0074,Starbucks,Food,381.64,US,in_store
T001369,2025-03-10 18:13:00,A0037,BestBuy,Electronics,162.2,US,online
T004733,2025-04-09 20:35:00,A0110,Target,Retail,292.12,US,online
T004771,2025-04-09 17:49:00,A0035,Netflix,Subscription,117.5,US,atm
T001653,2025-03-27 21:33:00,A0182,Marriott,Travel,343.5,US,mobile
T003905,2025-01-11 19:44:00,A0067,Costco,Retail,180.81,US,online
T004814,2025-04-13 10:09:00,A0016,Starbucks,Food,278.72,US,online
T001915,2025-03-29 12:22:00,A0088,Target,Retail,64.95,MX,mobile
T003116,2025-02-23 09:56:00,A0110,Delta Airlines,Travel,297.73,US,in_store
T000761,2025-03-18 10:23:00,A0164,Amazon,Retail,346.14,US,online
T000130,2025-01-23 12:16:00,A0117,Netflix,Subscription,50.79,DE,mobile
T004867,2025-04-21 08:29:00,A0068,Starbucks,Food,202.12,US,online
T003922,2025-02-28 14:35:00,A0173,Delta Airlines,Travel,310.38,US,in_store
T002811,2025-01-14 10:33:00,A0043,Uber,Travel,95.38,GB,mobile
T002627,2025-03-13 21:34:00,A0043,Starbucks,Food,312.46,US,atm
T003148,2025-04-09 17:50:00,A0129,Shell,Fuel,89.72,US,mobile
T003103,2025-01-11 10:44:00,A0132,Netflix,Subscription,393.1,US,mobile
T002739,2025-03-05 17:45:00,A0081,Walmart,Retail,130.08,US,online
T001409,2025-05-28 08:43:00,A0186,Starbucks,Food,153.74,US,in_store
T003725,2025-01-18 10:17:00,A0192,Marriott,Travel,233.46,US,mobile
T004624,2025-04-08 18:29:00,A0096,Target,Retail,341.98,US,in_store
T001399,2025-04-27 09:38:00,A0128,Uber,Travel,62.62,US,online
T000862,2025-03-14 11:50:00,A0177,Walmart,Retail,126.57,US,atm
T004910,2025-05-16 13:53:00,A0060,Netflix,Subscription,155.14,US,atm
T004156,2025-04-12 07:15:00,A0116,Marriott,Travel,312.75,US,online
T001938,2025-04-12 20:52:00,A0075,BestBuy,Electronics,308.66,US,mobile
T004605,2025-03-31 17:38:00,A0012,Netflix,Subscription,329.31,US,atm
T004603,2025-05-12 18:26:00,A0135,Target,Retail,152.17,US,atm
T001521,2025-05-02 09:58:00,A0143,Walmart,Retail,28.53,US,atm
T002685,2025-01-26 09:50:00,A0173,Netflix,Subscription,161.87,CA,online
T001832,2025-03-31 17:35:00,A0018,Shell,Fuel,141.26,US,in_store
T001317,2025-03-12 21:40:00,A0041,Costco,Retail,120.3,US,in_store
T004815,2025-02-12 13:36:00,A0021,Costco,Retail,25.94,US,atm
T001031,2025-04-03 13:40:00,A0070,Netflix,Subscription,24.24,US,online
T004983,2025-03-20 13:58:00,A0027,Amazon,Retail,344.6,US,online
T004114,2025-03-29 07:42:00,A0077,Starbucks,Food,383.97,US,atm
T003573,2025-03-13 17:01:00,A0200,Shell,Fuel,350.11,US,atm
T000089,2025-04-08 11:48:00,A0195,Apple,Electronics,104.65,US,mobile
